,id,lat,lon,Name
765,57895,26.47,114.78,万安县
766,57798,27.4,114.6,安福县
767,57891,26.93,114.25,永新县
768,57894,26.58,114.17,井冈山市
769,58601,28.7,115.38,奉新县
770,57698,28.12,114.45,万载县
771,57699,28.23,114.92,上高县
772,57696,28.4,114.78,宜丰县
773,58600,28.87,115.37,靖安县
774,57694,28.53,114.38,铜鼓县
775,58609,28.22,115.82,丰城市
776,58608,28.07,115.55,樟树市
777,58605,28.42,115.38,高安市
778,58619,28.0,116.37,临川区
779,58715,27.58,116.65,南城县
780,58719,27.3,116.93,黎川县
781,58718,27.22,116.53,南丰县
782,58710,27.77,116.05,崇仁县
783,58706,27.43,115.83,乐安县
784,58714,27.55,116.22,宜黄县
785,58712,27.92,116.78,金溪县
786,58713,27.72,117.07,资溪县
787,58618,28.23,116.6,东乡县
788,58813,26.85,116.33,广昌县
789,58635,28.43,118.2,广丰县
790,58634,28.68,118.25,玉山县
791,58629,28.32,117.7,铅山县
792,58625,28.42,117.6,横峰县
793,58624,28.4,117.43,弋阳县
794,58612,28.7,116.68,余干县
795,58615,28.68,117.08,万年县
796,58529,29.27,117.85,婺源县
797,58622,28.95,117.58,德兴市
798,54816,36.62,116.78,长清区
799,54818,36.28,116.43,平阴县
800,54821,36.98,117.12,济阳县
801,54724,37.33,117.17,商河县
802,54727,36.7,117.55,章丘市
803,54853,36.17,120.42,崂山区
804,54849,36.27,120.0,胶州市
805,54855,36.38,120.47,即墨市
806,54842,36.77,119.93,平度市
807,54943,35.88,120.0,胶南市
808,54851,36.9,120.55,莱西市
809,54824,36.63,117.95,淄川区
810,54825,36.52,117.83,博山区
811,54834,36.83,118.3,临淄区
812,54829,36.77,117.87,周村区
813,54833,36.98,118.08,桓台县
814,54729,37.18,117.85,高青县
815,54836,36.18,118.15,沂源县
816,58021,34.78,117.28,薛城区
817,58022,34.77,117.8,峄城区
818,58025,34.57,117.73,台儿庄区
819,54927,35.12,117.13,滕州市
820,54732,37.87,118.52,河口区
821,54744,37.6,118.53,垦利县
822,54731,37.48,118.22,利津县
823,54738,37.05,118.35,广饶县
824,54764,37.5,121.25,福山区
825,54766,37.38,121.42,牟平区
826,54751,37.93,120.72,长岛县
827,54753,37.62,120.32,龙口市
828,54852,36.97,120.73,莱阳市
829,54749,37.18,119.93,莱州市
830,54752,37.8,120.77,蓬莱市
831,54755,37.37,120.38,招远市
832,54759,37.3,120.82,栖霞市
833,54863,36.77,121.18,海阳市
834,54835,36.5,118.55,临朐县
835,54837,36.7,118.83,昌乐县
836,54831,36.7,118.47,青州市
837,54848,35.98,119.42,诸城市
838,54832,36.88,118.72,寿光市
839,54844,36.42,119.17,安丘市
840,54846,36.38,119.72,高密市
841,54841,36.87,119.4,昌邑市
842,58020,34.85,117.13,微山县
843,54907,34.98,116.65,鱼台县
844,54917,35.12,116.32,金乡县
845,54921,35.47,116.43,嘉祥县
846,54912,35.72,116.48,汶上县
847,54920,35.65,117.3,泗水县
848,54910,35.8,116.08,梁山县
849,54918,35.6,116.98,曲阜市
850,54916,35.57,116.85,兖州市
851,54919,35.42,116.98,邹城市
852,54826,36.25,117.1,泰山区
853,54913,35.75,116.82,宁阳县
854,54911,35.93,116.45,东平县
855,54922,35.88,117.78,新泰市
856,54819,36.18,116.8,肥城市
857,54777,37.22,122.07,文登市
858,54778,37.17,122.48,荣成市
859,54861,36.93,121.53,乳山市
860,54940,35.75,119.2,五莲县
861,54936,35.58,118.83,莒县
862,54935,35.53,118.47,沂南县
863,58034,34.6,118.32,郯城县
864,54932,35.78,118.68,沂水县
865,58030,34.9,118.1,苍山县
866,54929,35.25,117.95,费县
867,54925,35.5,117.62,平邑县
868,54939,35.25,118.83,莒南县
869,54923,35.72,117.92,蒙阴县
870,58032,34.93,118.65,临沭县
871,54715,37.33,116.57,陵县
872,54716,37.65,116.8,宁津县
873,54728,37.77,117.38,庆云县
874,54712,37.2,116.82,临邑县
875,54812,36.78,116.75,齐河县
876,54718,37.15,116.43,平原县
877,54803,36.98,116.02,夏津县
878,54709,37.22,116.07,武城县
879,54726,37.72,117.18,乐陵市
880,54811,36.93,116.63,禹城市
881,54807,36.13,115.8,阳谷县
882,54808,36.23,115.67,莘县
883,54814,36.58,116.22,茌平县
884,54815,36.33,116.23,东阿县
885,54805,36.48,115.45,冠县
886,54810,36.87,116.27,高唐县
887,54802,36.82,115.7,临清市
888,54725,37.48,117.53,惠民县
889,54723,37.65,117.57,阳信县
890,54722,37.75,117.62,无棣县
891,54730,37.68,118.13,沾化县
892,54737,37.15,118.15,博兴县
893,54822,36.9,117.73,邹平县
894,58002,34.83,115.57,曹县
895,58011,34.8,116.07,单县
896,58003,34.95,115.88,成武县
897,54914,35.42,116.1,巨野县
898,54905,35.6,115.92,郓城县
899,54904,35.58,115.52,鄄城县
900,54909,35.1,115.55,定陶县
901,54908,35.28,115.08,东明县
902,57090,34.72,113.97,中牟县
903,57080,34.73,112.97,巩义市
904,57081,34.8,113.43,荥阳市
905,57085,34.55,113.37,新密市
906,57086,34.38,113.72,新郑市
907,57082,34.47,113.02,登封市
908,57096,34.53,114.78,杞县
909,57191,34.48,114.48,通许县
910,57094,34.4,114.22,尉氏县
911,57093,34.85,114.82,兰考县
912,57071,34.82,112.43,孟津县
913,57070,34.73,112.12,新安县
914,57077,33.78,111.6,栾川县
915,57162,34.15,112.08,嵩县
916,57078,34.15,112.47,汝阳县
917,57065,34.5,112.18,宜阳县
918,57066,34.38,111.67,洛宁县
919,57074,34.42,112.42,伊川县
920,57076,34.72,112.82,偃师市
921,57181,33.88,113.05,宝丰县
922,57184,33.63,113.37,叶县
923,57173,33.75,112.88,鲁山县
924,57180,33.98,113.2,郏县
925,57177,33.33,113.53,舞钢市
926,57075,34.17,112.87,汝州市
927,53991,35.93,114.35,汤阴县
928,53995,35.55,114.5,滑县
929,53993,35.93,114.92,内黄县
930,53889,36.07,113.82,林州市
931,53992,35.65,114.52,浚县
932,53974,35.62,114.18,淇县
933,53988,35.27,113.67,获嘉县
934,53989,35.05,113.95,原阳县
935,53997,35.15,114.18,延津县
936,53983,35.03,114.42,封丘县
937,53998,35.2,114.65,长垣县
938,53994,35.38,114.07,卫辉市
939,53985,35.45,113.82,辉县市
940,53984,35.23,113.47,修武县
941,53979,35.18,113.05,博爱县
942,53987,35.1,113.42,武陟县
943,57079,34.95,113.03,温县
944,53978,35.08,112.63,济源市
945,53972,35.12,112.92,沁阳市
946,57072,34.92,112.75,孟州市
947,54902,35.9,115.12,清丰县
948,54901,36.08,115.17,南乐县
949,54903,35.85,115.48,范县
950,54817,35.98,115.87,台前县
951,57095,34.12,114.15,鄢陵县
952,57182,33.85,113.5,襄城县
953,57088,34.15,113.5,禹州市
954,57087,34.2,113.8,长葛市
955,57185,33.45,113.58,舞阳县
956,57183,33.8,113.92,临颍县
957,57063,34.77,111.77,渑池县
958,57067,34.05,111.03,卢氏县
959,57056,34.53,110.88,灵宝市
960,57176,33.48,112.42,南召县
961,57179,33.28,113.0,方城县
962,57156,33.3,111.5,西峡县
963,57175,33.05,112.23,镇平县
964,57169,33.05,111.87,内乡县
965,57261,33.13,111.5,淅川县
966,57187,33.07,112.93,社旗县
967,57273,32.68,112.85,唐河县
968,57271,32.55,112.38,新野县
969,57285,32.38,113.42,桐柏县
970,57274,32.7,112.12,邓州市
971,58004,34.65,115.15,民权县
972,58001,34.43,115.1,睢县
973,58008,34.47,115.33,宁陵县
974,58007,34.07,115.3,柘城县
975,58006,34.38,115.88,虞城县
976,58017,34.25,116.13,夏邑县
977,58111,33.97,116.45,永城市
978,57298,32.22,114.55,罗山县
979,57299,32.02,114.9,光山县
980,57396,31.63,114.85,新县
981,58301,31.82,115.38,商城县
982,58208,32.17,115.62,固始县
983,58207,32.17,115.05,潢川县
984,58205,32.47,115.43,淮滨县
985,57296,32.35,114.73,息县
986,57195,33.62,114.62,川汇区
987,57098,34.08,114.4,扶沟县
988,57193,33.78,114.52,西华县
989,57198,33.55,114.62,商水县
990,58104,33.4,115.07,沈丘县
991,58100,33.65,115.17,郸城县
992,57192,33.73,114.85,淮阳县
993,57099,34.07,114.85,太康县
994,58101,33.87,115.48,鹿邑县
995,57196,33.45,114.88,项城市
996,57188,33.37,114.03,西平县
997,57194,33.28,114.27,上蔡县
998,57292,32.97,114.63,平舆县
999,57295,32.62,114.35,正阳县
1000,57294,32.83,114.02,确山县
1001,57281,32.7,113.3,泌阳县
1002,57197,33.0,114.33,汝南县
1003,57189,33.13,113.95,遂平县
1004,57293,32.73,114.98,新蔡县
1005,57489,30.58,114.0,蔡甸区
1006,57493,30.33,114.33,江夏区
1007,57491,30.87,114.4,黄陂区
1008,57492,30.83,114.8,新洲区
1009,58407,30.23,115.03,黄石市
1010,58500,29.85,115.2,阳新县
1011,57499,30.1,114.97,大冶市
1012,57253,32.85,110.82,郧县
1013,57251,33.0,110.42,郧西县
1014,57257,32.23,110.23,竹山县
1015,57249,32.32,109.68,竹溪县
1016,57259,32.03,110.77,房县
1017,57260,32.57,111.52,丹江口市
1018,57453,30.77,111.32,夷陵区
1019,57368,31.07,111.63,远安县
1020,57359,31.35,110.73,兴山县
1021,57358,30.83,110.97,秭归县
1022,57464,30.47,111.18,长阳土家族自治县
1023,57458,30.2,110.67,五峰土家族自治县
1024,57465,30.38,111.45,宜都市
1025,57460,30.82,111.78,当阳市
1026,57466,30.43,111.75,枝江市
1027,57363,31.78,111.83,南漳县
1028,57268,32.27,111.63,谷城县
1029,57361,31.88,111.27,保康县
1030,57265,32.38,111.67,老河口市
1031,57279,32.15,112.75,枣阳市
1032,57370,31.73,112.22,宜城市
1033,57377,31.05,112.2,荆门市
1034,57387,31.02,113.12,京山县
1035,57378,31.17,112.57,钟祥市
1036,57386,31.15,114.0,孝昌县
1037,57395,31.57,114.12,大悟县
1038,57389,31.03,113.75,云梦县
1039,57481,30.95,113.57,应城市
1040,57388,31.27,113.7,安陆市
1041,57486,30.65,113.85,汉川市
1042,57477,30.07,112.22,公安县
1043,57573,29.83,112.9,监利县
1044,57571,29.7,112.38,石首市
1045,57581,29.82,113.45,洪湖市
1046,57469,30.18,111.77,松滋市
1047,57495,30.4,114.53,团风县
1048,57398,31.28,114.62,红安县
1049,58401,30.78,115.4,罗田县
1050,58402,30.73,115.67,英山县
1051,58404,30.45,115.25,浠水县
1052,58408,30.23,115.43,蕲春县
1053,58409,30.07,115.93,黄梅县
1054,57399,31.18,115.02,麻城市
1055,58501,29.95,115.63,武穴市
1056,57583,29.98,113.92,嘉鱼县
1057,57589,29.25,113.8,通城县
1058,57586,29.53,114.03,崇阳县
1059,57595,29.6,114.5,通山县
1060,57582,29.72,113.88,赤壁市
1061,57381,31.72,113.38,随州市
1062,57385,31.62,113.82,广水市
1063,57439,30.28,108.93,利川市
1064,57445,30.6,109.72,建始县
1065,57355,31.03,110.37,巴东县
1066,57541,30.0,109.48,宣恩县
1067,57540,29.68,109.15,咸丰县
1068,57545,29.52,109.42,来凤县
1069,57543,29.9,110.03,鹤峰县
1070,57485,30.37,113.43,仙桃市
1071,57475,30.4,112.9,潜江市
1072,57483,30.67,113.17,天门市
1073,57362,31.75,110.67,神农架林区
1074,57678,28.25,112.55,宁乡县
1075,57688,28.17,113.63,浏阳市
1076,57779,27.0,113.35,攸县
1077,57882,26.78,113.55,茶陵县
1078,57886,26.5,113.78,炎陵县
1079,57781,27.65,113.5,醴陵市
1080,57772,27.75,112.5,湘乡市
1081,57771,27.93,112.53,韶山市
1082,57776,27.3,112.7,南岳区
1083,57871,26.98,112.37,衡阳县
1084,57875,26.88,112.5,衡南县
1085,57777,27.23,112.87,衡山县
1086,57778,27.1,112.95,衡东县
1087,57870,26.8,112.1,祁东县
1088,57876,26.4,112.85,耒阳市
1089,57874,26.42,112.4,常宁市
1090,57769,27.23,111.73,邵东县
1091,57768,27.32,111.45,新邵县
1092,57860,27.0,111.28,邵阳县
1093,57767,27.12,111.03,隆回县
1094,57758,27.07,110.58,洞口县
1095,57846,26.58,110.15,绥宁县
1096,57851,26.45,110.85,新宁县
1097,57857,26.37,110.32,城步苗族自治县
1098,57853,26.73,110.63,武冈市
1099,57575,29.52,112.57,华容县
1100,57673,28.68,112.88,湘阴县
1101,57682,28.72,113.57,平江县
1102,57680,28.8,113.07,汨罗市
1103,57585,29.48,113.45,临湘市
1104,57577,29.4,112.17,安乡县
1105,57663,28.92,111.95,汉寿县
1106,57565,29.65,111.75,澧县
1107,57566,29.45,111.65,临澧县
1108,57661,28.92,111.48,桃源县
1109,57562,29.58,111.37,石门县
1110,57564,29.43,111.13,慈利县
1111,57554,29.4,110.17,桑植县
1112,57674,28.57,112.38,赫山区
1113,57574,29.37,112.4,南县
1114,57666,28.52,112.13,桃江县
1115,57669,28.38,111.22,安化县
1116,57671,28.85,112.37,沅江市
1117,57973,25.75,112.72,桂阳县
1118,57976,25.42,112.95,宜章县
1119,57887,26.13,113.12,永兴县
1120,57974,25.58,112.37,嘉禾县
1121,57978,25.28,112.55,临武县
1122,57985,25.57,113.68,汝城县
1123,57889,26.08,113.95,桂东县
1124,57881,26.72,113.25,安仁县
1125,57981,25.98,113.22,资兴市
1126,57865,26.42,111.57,冷水滩区
1127,57868,26.6,111.87,祁阳县
1128,57867,26.4,111.28,东安县
1129,57962,25.97,111.65,双牌县
1130,57965,25.53,111.6,道县
1131,57969,25.27,111.33,江永县
1132,57966,25.6,111.95,宁远县
1133,57975,25.38,112.2,蓝山县
1134,57971,25.92,112.2,新田县
1135,59063,25.18,111.45,江华瑶族自治县
1136,57655,28.47,110.4,沅陵县
1137,57658,28.02,110.2,辰溪县
1138,57752,27.92,110.6,溆浦县
1139,57842,26.88,109.72,会同县
1140,57743,27.88,109.8,麻阳苗族自治县
1141,57744,27.37,109.17,新晃侗族自治县
1142,57745,27.45,109.68,芷江侗族自治县
1143,57841,26.57,109.67,靖州苗族侗族自治县
1144,57845,26.17,109.78,通道侗族自治县
1145,57754,27.35,110.15,洪江市
1146,57774,27.45,112.17,双峰县
1147,57761,27.75,111.3,新化县
1148,57760,27.7,111.43,冷水江市
1149,57762,27.7,111.68,涟源市
1150,57657,28.23,110.2,泸溪县
1151,57740,27.95,109.6,凤凰县
1152,57640,28.58,109.45,花垣县
1153,57642,28.7,109.63,保靖县
1154,57646,28.62,109.95,古丈县
1155,57643,29.0,109.83,永顺县
1156,57544,29.47,109.45,龙山县
1157,59481,22.93,113.32,番禺区
1158,59284,23.38,113.22,花都区
1159,59294,23.33,113.83,增城市
1160,59285,23.55,113.58,从化市
1161,59090,24.95,114.07,始兴县
1162,57989,25.1,113.73,仁化县
1163,59094,24.37,114.12,翁源县
1164,59081,24.78,113.27,乳源瑶族自治县
1165,59097,24.05,114.2,新丰县
1166,57988,25.15,113.35,乐昌市
1167,57996,25.13,114.32,南雄市
1168,59487,22.23,113.3,斗门区
1169,59318,23.27,116.58,潮阳区
1170,59319,23.47,116.77,澄海区
1171,59324,23.43,117.03,南澳县
1172,59288,23.05,113.13,南海区
1173,59480,22.85,113.25,顺德区
1174,59279,23.18,112.87,三水区
1175,59476,22.53,113.03,新会区
1176,59478,22.25,112.78,台山市
1177,59475,22.37,112.68,开平市
1178,59473,22.77,112.97,鹤山市
1179,59477,22.18,112.3,恩平市
1180,59650,21.38,110.25,遂溪县
1181,59754,20.33,110.18,徐闻县
1182,59654,21.63,110.3,廉江市
1183,59750,20.92,110.1,雷州市
1184,59656,21.43,110.77,吴川市
1185,59664,21.53,110.98,电白县
1186,59653,21.93,110.85,高州市
1187,59655,21.65,110.62,化州市
1188,59456,22.35,110.93,信宜市
1189,59271,23.63,112.43,广宁县
1190,59270,23.92,112.18,怀集县
1191,59264,23.45,111.5,封开县
1192,59269,23.15,111.77,德庆县
1193,59278,23.03,112.45,高要市
1194,59276,23.35,112.68,四会市
1195,59298,23.08,114.42,惠阳区
1196,59297,23.18,114.28,博罗县
1197,59492,22.92,114.7,惠东县
1198,59290,23.73,114.23,龙门县
1199,59117,24.27,116.1,梅县
1200,59116,24.33,116.7,大埔县
1201,59310,23.77,116.18,丰顺县
1202,59303,23.93,115.77,五华县
1203,59106,24.58,115.9,平远县
1204,59114,24.65,116.17,蕉岭县
1205,59109,24.15,115.73,兴宁市
1206,59500,22.97,115.32,海丰县
1207,59502,22.95,115.65,陆丰市
1208,59293,23.8,114.73,河源市
1209,59304,23.63,115.18,紫金县
1210,59107,24.1,115.25,龙川县
1211,59096,24.37,114.48,连平县
1212,59099,24.45,114.93,和平县
1213,59469,22.17,111.78,阳春市
1214,59087,23.87,113.53,佛冈县
1215,59075,24.48,112.63,阳山县
1216,59074,24.57,112.15,连山壮族瑶族自治县
1217,59071,24.72,112.28,连南瑶族自治县
1218,59088,24.18,113.42,英德市
1219,59072,24.78,112.38,连州市
1220,59313,23.68,116.98,饶平县
1221,59315,23.57,116.38,揭阳市
1222,59306,23.43,115.83,揭西县
1223,59317,23.03,116.3,惠来县
1224,59314,23.3,116.13,普宁市
1225,59470,22.72,112.22,新兴县
1226,59268,23.25,111.53,郁南县
1227,59462,22.77,111.57,罗定市
1228,59435,22.77,108.48,邕宁区
1229,59237,23.17,108.28,武鸣县
1230,59229,23.18,107.7,隆安县
1231,59230,23.72,108.17,马山县
1232,59235,23.43,108.62,上林县
1233,59238,23.22,108.8,宾阳县
1234,59441,22.7,109.25,横县
1235,59047,24.25,109.33,柳江县
1236,59041,24.65,109.25,柳城县
1237,59045,24.48,109.75,鹿寨县
1238,57947,25.22,109.4,融安县
1239,57948,25.08,109.25,融水苗族自治县
1240,57941,25.78,109.6,三江侗族自治县
1241,57958,25.08,110.32,雁山区
1242,59051,24.77,110.5,阳朔县
1243,57954,25.23,110.18,临桂县
1244,57956,25.42,110.32,灵川县
1245,57960,25.93,111.07,全州县
1246,57955,25.62,110.67,兴安县
1247,57949,24.98,110.0,永福县
1248,57964,25.5,111.15,灌阳县
1249,57942,25.8,110.0,龙胜各族自治县
1250,57859,26.03,110.63,资源县
1251,59053,24.62,110.67,平乐县
1252,59052,24.83,110.82,恭城瑶族自治县
1253,59266,23.42,111.23,苍梧县
1254,59256,23.37,110.92,藤县
1255,59058,24.2,110.52,蒙山县
1256,59454,22.92,111.0,岑溪市
1257,59640,21.67,109.18,合浦县
1258,59631,21.78,108.35,防城区
1259,59429,22.15,107.97,上思县
1260,59626,21.53,107.97,东兴市
1261,59446,22.42,109.3,灵山县
1262,59448,22.27,109.55,浦北县
1263,59255,23.55,110.38,平南县
1264,59254,23.4,110.08,桂平市
1265,59452,22.85,110.53,容县
1266,59457,22.32,110.27,陆川县
1267,59449,22.27,109.98,博白县
1268,59451,22.7,110.35,北流市
1269,59213,23.73,106.92,田阳县
1270,59224,23.6,107.12,田东县
1271,59228,23.32,107.58,平果县
1272,59215,23.33,106.62,德保县
1273,59218,23.13,106.42,靖西县
1274,59209,23.42,105.83,那坡县
1275,59015,24.35,106.57,凌云县
1276,59012,24.78,106.55,乐业县
1277,59017,24.28,106.23,田林县
1278,59004,24.5,105.1,西林县
1279,59001,24.78,105.33,隆林各族自治县
1280,59065,24.42,111.53,八步区
1281,59059,24.18,110.8,昭平县
1282,59064,24.55,111.32,钟山县
1283,59061,24.82,111.27,富川瑶族自治县
1284,59022,24.98,107.55,南丹县
1285,57927,25.0,107.17,天峨县
1286,59021,24.55,107.03,凤山县
1287,59025,24.52,107.37,东兰县
1288,59033,24.78,108.9,罗城仫佬族自治县
1289,59031,24.83,108.25,环江毛南族自治县
1290,59027,24.13,107.25,巴马瑶族自治县
1291,59037,23.93,108.1,都安瑶族自治县
1292,59034,24.48,108.67,宜州市
1293,59038,24.07,108.65,忻城县
1294,59241,23.97,109.68,象州县
1295,59246,23.6,109.67,武宣县
1296,59057,24.13,110.18,金秀瑶族自治县
1297,59426,22.63,107.9,扶绥县
1298,59427,22.12,107.07,宁明县
1299,59417,22.33,106.85,龙州县
1300,59421,22.83,107.2,大新县
1301,59227,23.08,107.15,天等县
1302,59419,22.1,106.75,凭祥市
1303,59757,20.0,110.37,琼山区
1304,59941,18.77,109.52,五指山市
1305,59855,19.23,110.47,琼海市
1306,59845,19.52,109.58,儋州市
1307,59856,19.62,110.75,文昌市
1308,59951,18.8,110.37,万宁市
1309,59838,19.1,108.62,东方市
1310,59851,19.7,110.33,定安县
1311,59854,19.37,110.1,屯昌县
1312,59843,19.73,110.0,澄迈县
1313,59842,19.9,109.68,临高县
1314,59848,19.23,109.43,白沙黎族自治县
1315,59847,19.27,109.05,昌江黎族自治县
1316,59940,18.75,109.17,乐东黎族自治县
1317,59954,18.5,110.03,陵水黎族自治县
1318,59945,18.65,109.7,保亭黎族苗族自治县
1319,59849,19.03,109.83,琼中黎族苗族自治县
1320,59981,16.83,112.33,西沙群岛
1321,57432,30.77,108.4,万州区
1322,57522,29.75,107.42,涪陵区
1323,57516,29.58,106.47,沙坪坝区
1324,57511,29.85,106.45,北碚区
1325,57509,28.95,106.93,万盛区
1326,57513,29.73,106.62,渝北区
1327,57518,29.38,106.53,巴南区
1328,57536,29.53,108.78,黔江区
1329,57520,29.83,107.07,长寿区
1330,57612,29.02,106.65,綦江县
1331,57409,30.18,105.8,潼南县
1332,57510,29.85,106.05,铜梁县
1333,57502,29.7,105.7,大足县
1334,57505,29.42,105.6,荣昌县
1335,57514,29.58,106.22,璧山县
1336,57426,30.68,107.8,梁平县
1337,57333,31.95,108.67,城口县
1338,57523,29.85,107.73,丰都县
1339,57425,30.33,107.33,垫江县
1340,57525,29.32,107.75,武隆县
1341,57437,30.3,108.03,忠县
1342,57338,31.12,108.26,开县
1343,57339,30.95,108.68,云阳县
1344,57348,31.02,109.53,奉节县
1345,57349,31.07,109.87,巫山县
1346,57345,31.4,109.62,巫溪县
1347,57438,29.98,108.12,石柱土家族自治县
1348,57635,28.45,108.98,秀山土家族苗族自治县
1349,57633,28.83,108.77,酉阳土家族苗族自治县
1350,57537,29.3,108.17,彭水苗族土家族自治县
1351,56286,30.55,104.25,龙泉驿区
1352,56290,30.83,104.15,新都区
1353,56187,30.7,103.83,温江区
1354,56296,30.85,104.43,金堂县
1355,56288,30.58,103.92,双流县
1356,56272,30.82,103.88,郫县
1357,56285,30.6,103.52,大邑县
1358,56281,30.18,103.5,蒲江县
1359,56276,30.45,103.82,新津县
1360,56188,31.0,103.67,都江堰市
1361,56189,30.98,103.93,彭州市
1362,56284,30.42,103.48,邛崃市
1363,56181,30.63,103.67,崇州市
1364,56396,29.35,104.77,自贡市
1365,56394,29.45,104.43,荣县
1366,56399,29.18,104.98,富顺县
1367,56674,26.5,101.73,仁和区
1368,56670,26.9,102.12,米易县
1369,56665,26.68,101.85,盐边县
1370,57604,28.78,105.38,纳溪区
1371,57508,29.15,105.37,泸县
1372,57603,28.82,105.83,合江县
1373,57608,28.17,105.43,叙永县
1374,57605,28.03,105.82,古蔺县
1375,56199,31.03,104.68,中江县
1376,56291,30.97,104.28,广汉市
1377,56197,31.13,104.18,什邡市
1378,56186,31.33,104.2,绵竹市
1379,57307,31.1,105.08,三台县
1380,57308,31.22,105.38,盐亭县
1381,56190,31.55,104.55,安县
1382,57304,31.67,105.17,梓潼县
1383,56194,31.83,104.47,北川羌族自治县
1384,56193,32.42,104.52,平武县
1385,56195,31.78,104.73,江油市
1386,57217,32.23,106.28,旺苍县
1387,57204,32.58,105.23,青川县
1388,57208,32.02,105.47,剑阁县
1389,57303,31.73,105.92,苍溪县
1390,57402,30.77,105.7,蓬溪县
1391,57401,30.87,105.22,射洪县
1392,57503,29.62,105.12,东兴区
1393,56395,29.52,104.67,威远县
1394,56393,29.77,104.85,资中县
1395,57507,29.33,105.3,隆昌县
1396,56389,29.2,103.95,犍为县
1397,56390,29.67,104.07,井研县
1398,56382,29.73,103.6,夹江县
1399,56490,28.95,103.9,沐川县
1400,56387,29.23,103.27,峨边彝族自治县
1401,56480,28.83,103.55,马边彝族自治县
1402,56385,29.52,103.33,峨眉山市
1403,57411,30.78,106.1,高坪区
1404,57314,31.35,106.07,南部县
1405,57318,31.07,106.55,营山县
1406,57317,31.03,106.42,蓬安县
1407,57315,31.53,106.4,仪陇县
1408,57309,30.98,105.88,西充县
1409,57306,31.58,105.97,阆中市
1410,56297,30.02,104.15,仁寿县
1411,56289,30.2,103.87,彭山县
1412,56380,29.92,103.37,洪雅县
1413,56381,30.02,103.52,丹棱县
1414,56383,29.83,103.83,青神县
1415,56493,28.85,104.97,南溪县
1416,57600,28.72,105.07,江安县
1417,56593,28.58,104.92,长宁县
1418,56592,28.43,104.52,高县
1419,56499,28.38,104.78,珙县
1420,56498,28.17,104.5,筠连县
1421,56496,28.32,105.23,兴文县
1422,56494,28.65,104.15,屏山县
1423,57414,30.55,106.45,岳池县
1424,57417,30.35,106.28,武胜县
1425,57416,30.33,106.93,邻水县
1426,57328,31.2,107.5,达县
1427,57326,31.37,107.72,宣汉县
1428,57329,31.08,107.85,开江县
1429,57420,30.75,107.2,大竹县
1430,57413,30.85,106.97,渠县
1431,57237,32.07,108.03,万源市
1432,56280,30.08,103.12,名山县
1433,56373,29.78,102.85,荥经县
1434,56376,29.35,102.68,汉源县
1435,56378,29.23,102.35,石棉县
1436,56278,30.07,102.77,天全县
1437,56279,30.15,102.93,芦山县
1438,56273,30.38,102.82,宝兴县
1439,57320,31.93,107.23,通江县
1440,57216,32.35,106.83,南江县
1441,57324,31.58,107.08,平昌县
1442,57408,30.12,105.35,安岳县
1443,57407,30.28,105.03,乐至县
1444,56295,30.38,104.55,简阳市
1445,56183,31.47,103.58,汶川县
1446,56184,31.43,103.17,理县
1447,56180,31.68,103.85,茂县
1448,56182,32.65,103.57,松潘县
1449,56097,33.27,104.23,九寨沟县
1450,56168,31.48,102.07,金川县
1451,56178,31.0,102.35,小金县
1452,56185,32.08,102.98,黑水县
1453,56172,31.9,102.23,马尔康县
1454,56164,32.27,100.98,壤塘县
1455,56171,32.9,101.7,阿坝县
1456,56079,33.58,102.97,若尔盖县
1457,56173,32.8,102.55,红原县
1458,56374,30.05,101.97,康定县
1459,56371,29.92,102.23,泸定县
1460,56263,30.88,101.88,丹巴县
1461,56462,29.0,101.5,九龙县
1462,56267,30.03,101.02,雅江县
1463,56167,30.98,101.12,道孚县
1464,56158,31.4,100.67,炉霍县
1465,56146,31.62,100.0,甘孜县
1466,56251,30.93,100.32,新龙县
1467,56144,31.8,98.58,德格县
1468,56147,31.22,98.83,白玉县
1469,56038,32.98,98.1,石渠县
1470,56152,32.28,100.33,色达县
1471,56257,30.0,100.27,理塘县
1472,56247,30.0,99.1,巴塘县
1473,56443,28.93,99.8,乡城县
1474,56357,29.05,100.3,稻城县
1475,56441,28.72,99.28,得荣县
1476,56571,27.9,102.27,西昌市
1477,56459,27.93,101.27,木里藏族自治县
1478,56565,27.43,101.52,盐源县
1479,56569,27.42,102.18,德昌县
1480,56671,26.65,102.25,会理县
1481,56675,26.65,102.58,会东县
1482,56578,27.07,102.75,宁南县
1483,56575,27.37,102.55,普格县
1484,56580,27.72,102.8,布拖县
1485,56584,27.7,103.25,金阳县
1486,56479,28.0,102.85,昭觉县
1487,56478,28.3,102.43,喜德县
1488,56474,28.55,102.17,冕宁县
1489,56475,28.65,102.52,越西县
1490,56473,28.95,102.77,甘洛县
1491,56487,28.33,103.13,美姑县
1492,56485,28.27,103.58,雷波县
1493,57914,26.42,106.67,花溪区
1494,57915,26.63,106.77,乌当区
1495,57911,26.67,106.65,白云区
1496,57719,27.07,106.97,开阳县
1497,57718,27.1,106.73,息烽县
1498,57811,26.85,106.6,修文县
1499,57813,26.57,106.47,清镇市
1500,57807,26.2,105.47,六枝特区
1501,56693,26.58,104.87,水城县
1502,56793,25.72,104.47,盘县
1503,57712,27.44,106.57,汇川区
